ID,X_mm,Y_mm,Intensity,Classification
660063c1-582f-43e1-aeea-a726cccf4696,-8.4,3.2,0.4765,constructive
90a89d46-9470-42c7-92f0-5610d0170484,-8.2,3.2,0.815,constructive
8b18f9db-c8e4-41d5-992a-04d24aa0e106,-8,3.2,0.7511,constructive
af38e857-a105-48c0-9c9c-bb94022f28b8,-7.6,3.2,0.3181,destructive
a041a10d-9964-4c74-b1a3-2ace76745d02,-7.4,3.2,0.4947,destructive
7930a777-9c21-40dc-bf31-2124e777bc34,-6.8,3.2,0.4932,constructive
ba36ffe1-ddb5-40ff-9b77-a857f1c75718,-5.4,3.2,0.3807,destructive
3560d3c0-faa0-4dbb-a6e7-2b273d5cf902,-5.2,3.2,0.5615,destructive
0ad95e65-91e6-44d2-82fc-bd278ffa7f0a,-5,3.2,0.3885,destructive
ec71edee-284c-4f6e-bc49-a12ac40f328d,-4.6,3.2,0.6153,constructive
dba8cb10-0be6-4e67-9c83-91519194614c,-4.4,3.2,0.8204,constructive
a806f43b-a21c-480d-b16d-c3a0c3df690c,-4.2,3.2,0.6668,constructive
f1800042-bbcd-4cc0-88f3-a88f492ac883,-4,3.2,0.3799,constructive
fdc1dd30-4e88-486c-9ea0-71a3edb38db3,-3.6,3.2,0.3127,constructive
05669f4f-0611-4736-b0df-e19bdfddc6af,-3.4,3.2,0.429,constructive
40cf3297-9cfe-4665-9b6f-246b93b54147,-3.2,3.2,0.3347,constructive
df7190a3-5fec-4098-9451-47a4f1c70cdc,-2.8,3.2,0.575,destructive
7a21c036-e6d2-4abf-9f80-9abe83bf2fde,-2.6,3.2,0.9306,destructive
fd2f176f-e1d5-44fb-a0cb-1ea1c47834b0,-2.4,3.2,0.9273,destructive
75e1800e-c5e7-43d2-89ce-f6b414ab9389,-2.2,3.2,0.6023,destructive
2afb17f5-a596-433f-9151-0e25331898dd,2.2,3.2,0.6023,destructive
22011243-9979-4689-9219-39cadf255ba8,2.4,3.2,0.9273,destructive
6930ea26-f8a6-4e2e-9651-2bfc2fc8102a,2.6,3.2,0.9306,destructive
45534e41-b3c9-4046-9266-83ec225d48ab,2.8,3.2,0.575,destructive
